Instrument,Company Common Name,Date,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Score Grade,ESG Combined Score Grade,Environmental Pillar Score Grade,Social Pillar Score Grade,Governance Pillar Score Grade,Price Close,Earnings Per Share - Mean,P/E (Daily Time Series Ratio),Debt - Long-Term - Total,Company Market Cap,TRBC Economic Sector Name
SVT.L,Severn Trent PLC,2024-03-31 00:00:00+00:00,71.5977329140711,63.3107088989442,80.1812039952458,75.3378224919266,B+,C,B,A-,A-,2496.0,0.9828275,32.5038090401219,8.1953,7.49380823800395,Utilities
SVT.L,,2023-03-31 00:00:00+00:00,73.761065890381,66.025641025641,79.6629765919689,79.7962069257472,B+,B+,B,A-,A-,2459.0,0.9828275,32.0219817426522,6.9862,7.3669407862912,
SVT.L,,2022-03-31 00:00:00+00:00,69.7383917431739,61.740465416936,81.2407510564193,69.4681333256995,B+,B,B,A-,B+,2338.0,0.9850358,30.4462762563321,6.3659,7.01027618632146,
SVT.L,,2021-03-31 00:00:00+00:00,73.4484039782349,63.5887296094908,83.341097396397,78.283658895427,B+,B+,B,A,A-,2363.0,0.9850358,30.771835241109,6.1128,7.09622844112602,
SVT.L,,2020-03-31 00:00:00+00:00,69.7252054584855,60.5279576767593,78.0901897926071,75.2760733512845,B+,B+,B,A-,A-,2361.0,0.9823118,30.7457905223269,5.9577,7.14596850421699,
SVT.L,,2019-03-31 00:00:00+00:00,57.6440376682149,50.8613445378151,79.3241536689117,43.0380317001657,B-,B-,B-,A-,C+,2392.0,0.9823118,31.1494836634501,5.8572,7.21477270534012,
SVT.L,,2018-03-31 00:00:00+00:00,53.8414555748652,42.1675191815856,74.4050004293443,48.8966517022072,B-,B-,C+,B+,C+,2383.0,0.9823118,31.0322824289305,5.2591,7.2181787914351,
SVT.L,,2017-03-31 00:00:00+00:00,58.9134490394386,41.7492260061919,76.0266257040451,67.4617429947379,B,B,C+,A-,B+,2454.0,0.9823118,31.9568699456968,4.7196,7.39308367466963,
SVT.L,,2016-03-31 00:00:00+00:00,59.1864673613646,53.2242843661529,73.1797235023042,52.4525307722029,B,B,B-,B+,B-,2449.0,0.9824027,31.8917581487414,4.6261,7.2950896069244,
SVT.L,,2015-03-31 00:00:00+00:00,53.7521036915679,52.1367521367521,65.8348103509394,41.9318271954013,B-,B-,B-,B,C+,2465.0,0.9824027,32.1001158989986,4.4637,7.400102057,
MRON.L,Melrose Industries PLC,2023-12-31 00:00:00+00:00,71.0196313965309,46.0776211310971,81.3118658954269,75.2700025400051,B+,B+,C+,A-,A-,558.0,0.2523533,,0.728,7.17483228480985,Industrials
MRON.L,,2022-12-31 00:00:00+00:00,64.6641312338457,43.1903597095306,72.9844725428691,69.1328787994453,B,B,C+,B+,B+,556.8,0.2533733,,1.739,7.158789170304,
MRON.L,,2021-12-31 00:00:00+00:00,63.5622532327094,36.1606135799684,76.2091157858399,66.5132641838093,B,B,C,A-,B,559.8,0.2533733,,1.222,7.197758423982,
MRON.L,,2020-12-31 00:00:00+00:00,65.9130159930226,47.3293643476199,70.54026362428,73.2685359661693,B,B,C+,B+,B+,557.2,0.2533733,,3.4,7.165120625516,
MRON.L,,2019-12-31 00:00:00+00:00,61.3969248763401,48.4376515238723,56.2291427828939,77.9056077281548,B,B,C+,B-,A-,563.2,0.25471,,3.975,7.242275549696,
MRON.L,,2018-12-31 00:00:00+00:00,59.4901451087641,44.3708230630448,60.0949094046592,69.7578563411897,B,B,C+,B,B+,562.2,0.2553767,,3.43,7.229815557666,
MRON.L,,2017-12-31 00:00:00+00:00,57.9409271323325,45.0790928149419,58.843001261034,66.1501273684015,B-,B-,C+,B,B,555.2,0.2553767,,0.5877,7.140196253456,
MRON.L,,2016-12-31 00:00:00+00:00,45.310959856143,39.7623796817345,30.8769926795167,76.9441684605619,C+,C+,C,C-,A-,554.2,0.2553767,,0.5831,7.127735801826,
MRON.L,,2015-12-31 00:00:00+00:00,37.5305470983632,33.0309139784946,22.4969362341376,68.6013866920489,C,C,C-,D+,B+,555.2,0.2553767,,0.0,7.140996851856,
MRON.L,,2014-12-31 00:00:00+00:00,31.2950228291809,25.1289152024446,19.55204778157,59.4536011758942,C-,C-,C-,D+,B,543.0,0.2553767,,0.5709,6.9844785714,
WEIR.L,Weir Group PLC,2023-12-31 00:00:00+00:00,72.2089186416282,66.9828076624081,74.156027151336,75.8264329861994,B+,B+,B+,B+,A-,2278.0,1.1539765,26.7867641871076,1.1111,5.91446925501927,Industrials
WEIR.L,,2022-12-31 00:00:00+00:00,75.7344984409192,72.794419304114,79.2439335163249,74.6613340839981,A-,A-,B+,A-,B+,2220.0,1.1539765,26.1047482420451,1.0821,5.75156045545733,
WEIR.L,,2021-12-31 00:00:00+00:00,75.0136639366857,71.6969697782488,78.18232229425,74.8392337468923,A-,A-,B+,A-,B+,2168.0,1.1539765,25.4932856706098,0.8123,5.62152263457612,
WEIR.L,,2020-12-31 00:00:00+00:00,77.9414398940901,76.8586674919763,77.6604086430167,79.6092299724784,A-,A-,A-,A-,A-,2192.0,1.1539765,25.7754991651184,1.3326,5.69257131770741,
WEIR.L,,2019-12-31 00:00:00+00:00,81.0737952525031,78.4667989785566,79.814854151021,85.8528024476268,A-,A-,A-,A-,A,2206.0,1.1539765,25.9401237035818,0.8962,5.77397212628655,
WEIR.L,,2018-12-31 00:00:00+00:00,77.6032563248141,74.901867519094,71.932631685613,88.2797418630752,A-,A-,B+,B+,A,2234.0,1.1565333,26.2693727805085,0.7409,5.82704955291929,
WEIR.L,,2017-12-31 00:00:00+00:00,76.4198075360163,73.4855739129954,69.3399066281461,89.223424629516,A-,A-,B+,B+,A,2198.0,1.1565333,25.8460525387456,0.7394,5.75751854039568,
WEIR.L,,2016-12-31 00:00:00+00:00,72.1688282230128,68.4350416362869,68.748020036664,81.1344317491859,B+,B+,B+,B+,A-,2202.0,1.1565333,25.8930881211637,0.9491,5.7368360958157,
WEIR.L,,2016-01-01 00:00:00+00:00,65.0060746095256,64.3585496068607,69.6547986007321,59.6881109353639,B,B,B,B+,B,2210.0,1.1565333,25.9871592859999,0.8134,5.69296067147658,
WEIR.L,,2015-01-02 00:00:00+00:00,62.5283546321808,57.6500446229362,67.9829323196847,61.2307692307692,B,B,B-,B+,B,2196.0,1.1565333,25.8225347475365,0.8733,5.68272992255635,
INF.L,Informa PLC,2023-12-31 00:00:00+00:00,77.8261887988919,76.6669387647556,79.2413010634112,76.9009398018796,A-,A-,A-,A-,A-,818.0,0.5043408,35.979766879261,1.7499,10.8823342384092,Industrials
INF.L,,2022-12-31 00:00:00+00:00,70.8872006115293,76.4586787304166,68.1417887103176,70.4951922465234,B+,B+,A-,B+,B+,810.0,0.5043408,35.6278865185837,1.7826,10.7528709000583,
INF.L,,2021-12-31 00:00:00+00:00,71.5256185717953,77.8876877091163,68.8210044785432,70.485369816135,B+,B+,A-,B+,B+,800.8,0.5043408,35.2232241038047,2.2585,10.6396036162912,
INF.L,,2020-12-31 00:00:00+00:00,65.1715200644499,66.1206587898317,65.0083412531047,64.7965710846451,B,B,B,B,B,786.8,0.5043946,34.6074334726193,2.3406,10.4698143250495,
INF.L,,2019-12-31 00:00:00+00:00,61.3420135855371,65.4243129612588,66.5752088798553,51.8228020226915,B,B,B,B,B-,797.0,0.5043946,35.056080932483,2.6631,10.60205052201,
INF.L,,2018-12-31 00:00:00+00:00,52.6768830392413,53.1022408963585,68.2526663635296,32.4472502805836,B-,B-,B-,B+,C-,798.4,0.5043946,35.1176599956015,2.6262,10.620673948272,
INF.L,,2017-12-31 00:00:00+00:00,51.4517312933016,53.4519632414369,70.4617758256422,25.7609564716164,B-,B-,B-,B+,C-,786.4,0.5044715,34.5898394545855,1.125,10.461044580312,
INF.L,,2016-12-31 00:00:00+00:00,51.6266216227499,44.2370851864523,65.9050622518452,30.5805320969255,B-,B-,C+,B,C-,787.8,0.5044715,34.651418517704,1.3603,10.479668006574,
INF.L,,2015-12-31 00:00:00+00:00,54.8159592191839,48.2732394366197,70.4282147802851,29.35515553627,B-,B-,C+,B+,C-,790.8,0.4917792,34.783373652958,0.9279,10.519575348564,
INF.L,,2014-12-31 00:00:00+00:00,49.87515157977,45.6293706293706,59.9147008338932,37.7062877674343,C+,C+,C+,B,C,793.6,0.4917792,34.9065317791951,0.8411,10.556822201088,
RMV.L,Rightmove PLC,2023-12-31 00:00:00+00:00,65.8222310627355,72.1286246354304,50.3950893216986,77.2227584455169,B,B,B+,B-,A-,654.0,0.2586159,26.4338547350552,0.005112,5.12458377184227,Technology
RMV.L,,2022-12-31 00:00:00+00:00,65.9734958617165,70.7590000933278,41.6150262796927,85.5454804254615,B,B,B+,C,A,627.0,0.2586159,25.3425488056263,0.007242,4.90251628859122,
RMV.L,,2021-12-31 00:00:00+00:00,66.1724854400422,69.4741987384392,44.9846239718945,83.45975411999,B,B,B+,C+,A,626.8,0.2586159,25.3344650580009,0.008832,4.90503898415676,
RMV.L,,2020-12-31 00:00:00+00:00,67.8853337836823,70.907911665655,48.871850989158,83.4262646727939,B+,B+,B+,C+,A,624.8,0.2585277,25.2536275817469,0.010287,4.89697335672968,
RMV.L,,2019-12-31 00:00:00+00:00,58.1307768657951,54.4100638043672,42.6641824314931,72.5654471026502,B-,B-,B-,C+,B+,645.4,0.2585277,26.086253587163,0.010499,5.09820067091961,
RMV.L,,2018-12-31 00:00:00+00:00,60.1221619442528,51.9443250810239,41.8304692137699,78.3266928544707,B,B,B-,C+,A-,642.6,0.2585277,25.9730811204074,0.011845,5.05853842859349,
RMV.L,,2017-12-31 00:00:00+00:00,47.6311128172853,26.408547581739,27.446567524234,71.3790186125212,C+,C+,C-,C-,B+,629.0,0.2585277,25.4233862818803,0.0,4.92826764101,
RMV.L,,2016-12-31 00:00:00+00:00,43.1878535162858,29.3443727631172,21.5288015089205,65.9917480819121,C+,C+,C-,D+,B,636.8,0.2585277,25.7386524392709,0.0,4.989381293792,
RMV.L,,2015-12-31 00:00:00+00:00,48.5323700866654,28.7807881773399,23.7870438921206,75.7663199936545,C+,C+,C-,D+,A-,640.0,0.2585277,25.8679924012772,,5.0144535616,
RMV.L,,2014-12-31 00:00:00+00:00,28.6497179388381,25.4622783379966,23.7121062195276,33.8577821329414,C-,C-,C-,D+,C,648.0,0.2585277,26.1913423062932,,5.06079186157384,
AV.L,Aviva PLC,2022-12-31 00:00:00+00:00,74.0884712539726,93.4523310832124,66.1006439295424,77.7465504408565,B+,B-,A+,B,A-,491.7,0.4467027,10.2243663055457,6.236,13.1671306052934,Financials
AV.L,,2021-12-31 00:00:00+00:00,75.8886459146022,94.781698215393,66.3953024132027,81.1799849792619,A-,B+,A+,B,A-,485.8,0.4467027,10.1016822274438,6.028,13.008021217562,
AV.L,,2020-12-31 00:00:00+00:00,76.3520595931527,89.1914947797301,67.0682380836152,86.1170481724291,A-,A-,A,B+,A,468.7,0.4467027,9.74610634006364,7.344,12.550143154943,
AV.L,,2019-12-31 00:00:00+00:00,75.6194970775752,91.7723059201004,64.5659704847612,85.9768551962492,A-,A-,A+,B,A,468.8,0.4467027,9.7481857312179,9.659,12.552820804432,
AV.L,,2018-12-31 00:00:00+00:00,77.6929249225998,90.3891142078657,69.915365117529,84.8541900486345,A-,A-,A,B+,A,471.8,0.4467027,9.810567465846,9.49,12.633150289102,
AV.L,,2017-12-31 00:00:00+00:00,76.4682544670058,94.6317555144376,68.0909277410121,82.1702831855116,A-,A-,A+,B+,A-,479.5,0.4467027,9.9706805847248,9.643,12.839329299755,
AV.L,,2016-12-31 00:00:00+00:00,76.7499751825784,95.9618951028687,67.76614288133,82.0821604018325,A-,B,A+,B+,A-,472.1,0.4467573,9.81680563930881,11.017,12.641183237569,
AV.L,,2015-12-31 00:00:00+00:00,80.0551753806798,94.7311630818763,79.6119393406253,76.705696542135,A-,A-,A+,A-,A-,484.1,0.4467573,10.0663325778212,11.418,12.962501176249,
AV.L,,2014-12-31 00:00:00+00:00,80.2619007000728,96.154595891438,80.0601651767213,76.214731340846,A-,A-,A+,A-,A-,485.8,0.4467573,10.1016822274438,9.318,13.008021217562,
TSCO.L,Tesco PLC,2023-02-25 00:00:00+00:00,77.7193257739552,72.4323967960665,80.0631892404143,77.995258657184,A-,C+,B+,A-,A-,361.0,0.2669894,13.7225833428365,12.721,24.3367070614387,Consumer Non-Cyclicals
TSCO.L,,2022-02-26 00:00:00+00:00,79.4910268366311,72.417276212184,83.7466503938972,78.3646719976589,A-,B-,B+,A,A-,360.6,0.2669894,13.7073782643403,12.713,24.307658492028,
TSCO.L,,2021-02-27 00:00:00+00:00,81.0082909556818,67.1365944539763,88.4976832381245,80.1642282400401,A-,C+,B+,A,A-,356.6,0.2669894,13.5553274793781,14.085,24.039016577652,
TSCO.L,,2020-02-29 00:00:00+00:00,75.9206155227596,74.0808451417004,85.8976524830183,61.4846006743055,A-,B-,B+,A,B,360.2,0.2669894,13.6921731858441,14.015,24.282709776218,
TSCO.L,,2019-02-23 00:00:00+00:00,80.7394563161741,68.1621860814144,85.8319363180155,82.6815960566014,A-,C+,B+,A,A-,359.7,0.2669769,13.6731668377238,14.973,24.250000842441,
TSCO.L,,2018-02-24 00:00:00+00:00,73.3974826021448,52.1690144855507,83.8211565579767,73.7602880658436,B+,C,B-,A,B+,368.0,0.2674531,13.9886722165203,15.439,24.81058474064,
TSCO.L,,2017-02-25 00:00:00+00:00,78.3307632138417,65.3279530378411,83.7019083710287,80.1690187984604,A-,C+,B,A,A-,370.0,0.266012,14.0646976090014,16.592,24.9464356189,
TSCO.L,,2016-02-27 00:00:00+00:00,79.2390204465086,59.7017098239924,87.6069909610869,81.526604846277,A-,C+,B,A,A-,370.6,0.266012,14.0875052267457,9.433,24.987892768196,
TSCO.L,,2015-02-28 00:00:00+00:00,74.5413632853734,58.3190430724262,89.8490509811113,63.1119618519711,B+,C+,B-,A,B,373.0,0.266012,14.1787356977231,10.711,25.1507224419,
TSCO.L,,2014-02-22 00:00:00+00:00,75.0297782307726,63.9516129032258,85.4265486682478,67.3152376286134,A-,C+,B,A,B+,372.3,0.266012,14.1521268103547,10.651,25.104525953838,
PSN.L,Persimmon PLC,2023-12-31 00:00:00+00:00,64.7338864430238,65.3394378514283,55.4685466399157,78.0546947760562,B,B,B,B-,A-,1179.5,0.8445888,14.7740367753896,0.0129,3.77371917398879,Consumer Cyclicals
PSN.L,,2022-12-31 00:00:00+00:00,64.0690955263842,69.786235556567,58.0583943273718,66.0535786989325,B,B,B+,B-,B,1163.0,0.8445888,14.5673630943434,0.0109,3.71297481808926,
PSN.L,,2021-12-31 00:00:00+00:00,64.898020938453,71.3593532015202,59.1806004040046,64.9948765600555,B,C+,B+,B,B,1114.0,0.8397906,13.9536048900246,0.0088,3.55950371922742,
PSN.L,,2020-12-31 00:00:00+00:00,66.8119244811481,73.0182171539077,58.6462273458322,71.5366695185557,B+,B+,B+,B,B+,1056.0,0.8250382,13.2271155869533,0.0096,3.3794141880078,
PSN.L,,2019-12-31 00:00:00+00:00,67.0326830808641,72.2686740825789,53.7487924237139,81.0373234748368,B+,B+,B+,B-,A-,1077.0,0.8250382,13.4901548173756,0.0089,3.47371714863078,
PSN.L,,2018-12-31 00:00:00+00:00,56.8226378045495,76.5346643911199,44.4100580270793,50.6433782267116,B-,B-,A-,C+,B-,1092.0,0.8250518,13.678039981963,0.0,3.50992434353535,
PSN.L,,2017-12-31 00:00:00+00:00,55.3605491906998,76.596165219116,47.8993944450765,39.4433907885685,B-,B-,A-,C+,C,1087.5,0.8243635,13.6216744325868,0.0,3.5103182918342,
PSN.L,,2016-12-31 00:00:00+00:00,65.2010844803136,75.7729197253489,58.7128194320369,61.6226472374013,B,B,A-,B,B,1115.0,0.8243635,13.9661305676637,,3.57964178744325,
PSN.L,,2015-12-31 00:00:00+00:00,62.0521093403033,72.4483834504077,53.1176140022724,62.5343290267493,B,B,B+,B-,B,1161.5,0.8200838,14.5485745778847,,3.68701325126612,
PSN.L,,2014-12-31 00:00:00+00:00,42.5418976151241,44.5047846210637,28.4055704933364,62.1370569982035,C+,C+,C+,C-,B,1139.5,0.8218941,14.2730096698231,,3.64542992086,
SMDS.L,DS Smith PLC,2024-04-30 00:00:00+00:00,82.2200451610996,89.724498902215,77.8345027269382,78.1442741048298,A-,B-,A,A-,A-,579.0,0.2435333,35.7120828964412,2.204,7.99384470483957,Basic Materials
SMDS.L,,2023-04-30 00:00:00+00:00,76.0704748072163,74.9234435938177,77.4933611338572,75.4182541698417,A-,C+,B+,A-,A-,576.5,0.2435333,35.5578856473201,1.896,7.958647068,
SMDS.L,,2022-04-30 00:00:00+00:00,72.475893315848,70.619928131623,78.6953551912568,64.783173976106,B+,B+,B+,A-,B,567.0,0.2435333,34.97193610066,1.531,7.82748278676,
SMDS.L,,2021-04-30 00:00:00+00:00,74.4254465142172,71.4192735216507,80.3967066907908,68.9169431369586,B+,B+,B+,A-,B+,561.5,0.2435333,34.6327021525936,2.225,7.75155482322,
SMDS.L,,2020-04-30 00:00:00+00:00,75.2804099899243,68.9716607596121,81.9041110424068,73.7303320263634,A-,C+,B+,A-,B+,570.0,0.2435333,35.1569727996053,2.482,7.8688980396,
SMDS.L,,2019-04-30 00:00:00+00:00,72.2682453479446,74.143932935493,74.5481937348678,65.528945169195,B+,B+,B+,B+,B,567.5,0.2435333,35.0027755504842,2.392,7.8343853289,
SMDS.L,,2018-04-30 00:00:00+00:00,73.4826833048715,74.4061682644072,76.2547685328385,67.3695286195286,B+,B+,B+,A-,B+,554.0,0.2443111,34.1701104052304,1.811,7.64801669112,
SMDS.L,,2017-04-30 00:00:00+00:00,70.983735494191,69.5084659758573,71.5666810746942,72.2580465220059,B+,B+,B+,B+,B+,543.0,0.2443111,33.4916425090976,1.144,7.49614573923,
SMDS.L,,2016-04-30 00:00:00+00:00,64.096388505032,72.1253135451505,54.6312903410065,67.8234531103384,B,B,B+,B-,B+,544.0,0.25068,33.5533214087461,1.073,7.50995079584,
SMDS.L,,2015-04-30 00:00:00+00:00,44.7877605792167,45.9218830737433,43.4769197584124,45.2699197006387,C+,C+,C+,C+,C+,546.0,0.25068,33.6766792080429,0.781,7.53756090906,
HLN.L,Haleon PLC,2023-12-31 00:00:00+00:00,62.4457685435109,50.3221456727554,55.8424370181793,78.3158919651173,B,B,B-,B-,A-,369.7,0.1765724,28.0991107395303,8.8,33.4731429260907,Healthcare
HLN.L,,2022-12-31 00:00:00+00:00,63.9945952231412,56.6247781270717,60.0932217425373,75.0719890708297,B,B,B-,B,A-,367.0,0.1765724,27.8938967849814,10.003,33.22583443694,
HLN.L,,2021-12-31 00:00:00+00:00,,,,,,,,,,367.1,0.1765724,27.9014973018165,0.087,33.234887797822,
HLN.L,,2020-12-31 00:00:00+00:00,,,,,,,,,,368.2,0.1768722,27.9851029870031,0.105,33.334474767524,
HLN.L,,2019-12-31 00:00:00+00:00,,,,,,,,,,371.7,0.1770556,28.2511210762332,0.121,33.651342398394,
HLN.L,,2018-12-31 00:00:00+00:00,,,,,,,,,,382.9,0.17715,29.1023789617694,,34.665318817178,
HLN.L,,2017-12-31 00:00:00+00:00,,,,,,,,,,381.3,0.1772167,28.9807706924071,,34.520465043066,
HLN.L,,2016-12-31 00:00:00+00:00,,,,,,,,,,376.6,0.1771611,28.6235464011553,,34.094957081612,
HLN.L,,2015-12-31 00:00:00+00:00,,,,,,,,,,376.9,0.1771611,28.6463479516607,,34.122117164258,
HLN.L,,2014-12-31 00:00:00+00:00,,,,,,,,,,378.1,0.1771611,28.7375541536825,,34.230757494842,
WPP.L,WPP PLC,2023-12-31 00:00:00+00:00,78.3197429536067,67.8206205559147,79.6774931215243,80.031746031746,A-,A-,B+,A-,A-,731.2,0.8644318,39.2611683848797,5.6372,7.88887870578114,Consumer Cyclicals
WPP.L,,2022-12-31 00:00:00+00:00,74.1078918863501,65.5669803250642,80.8583423518091,68.1429597701149,B+,B+,B,A-,B+,727.8,0.8644318,39.0786082474227,5.73,7.83541138007927,
WPP.L,,2021-12-31 00:00:00+00:00,75.3611784808377,63.625099920064,86.0546612303135,65.1934523809524,A-,B,B,A,B,726.6,0.8644318,39.014175257732,5.9789,7.82901484328543,
WPP.L,,2020-12-31 00:00:00+00:00,80.1634033982691,63.754004576659,79.5641482969402,86.4222222222222,A-,A-,B,A-,A,721.8,0.8640435,38.7564432989691,6.808,7.78936124230835,
WPP.L,,2019-12-31 00:00:00+00:00,79.7697267511741,64.247311827957,78.4694894623657,86.6558441558442,A-,A-,B,A-,A,728.0,0.8640435,39.0893470790378,5.9948,7.91803817655961,
WPP.L,,2018-12-31 00:00:00+00:00,70.0873132821667,66.5199258572753,74.5769561115726,65.3650793650794,B+,B+,B,B+,B,732.0,0.8637847,39.3041237113402,5.6348,7.93402675656427,
WPP.L,,2017-12-31 00:00:00+00:00,69.4574349967957,66.7728070175439,75.9288770543991,61.8315789473684,B+,B+,B+,A-,B,747.8,0.8637847,40.1524914089347,6.2504,8.13973291870704,
WPP.L,,2016-12-31 00:00:00+00:00,67.2699437630122,67.8600752651385,73.6546778862807,58.6666666666667,B+,B+,B+,B+,B,758.0,0.8637847,40.7001718213059,5.5649,8.17732187364,
WPP.L,,2015-12-31 00:00:00+00:00,59.1538456674958,67.9183098591549,64.630842059367,49.020979020979,B,B,B+,B,C+,790.4,0.8645612,42.4398625429553,4.6612,8.526853837632,
WPP.L,,2014-12-31 00:00:00+00:00,55.0548848221399,60.8088578088578,62.5006269688999,43.3333333333333,B-,B-,B,B,C+,814.0,0.8648782,43.7070446735395,4.1349,8.78145119412,
BEZG.L,Beazley PLC,2023-12-31 00:00:00+00:00,60.8682992358574,67.2993778053192,48.4128338059789,79.6639573279147,B,B,B+,C+,A-,820.0,1.54048,5.15714857476746,0.6114,5.24026649747106,Financials
BEZG.L,,2022-12-31 00:00:00+00:00,65.4145448658123,69.0039745126491,48.5080254868165,90.1692415104902,B,B,B+,C+,A,798.0,1.54048,5.0187860520298,0.6111,5.0992370772,
BEZG.L,,2021-12-31 00:00:00+00:00,60.8655335169199,66.2383806262231,39.9420361752007,90.4536593690538,B,B,B,C,A,787.0,1.54048,4.93944766257723,0.639,5.0289468418,
BEZG.L,,2020-12-31 00:00:00+00:00,52.9542402755164,37.7450980392157,34.7096946662482,84.7210222709785,B-,B-,C,C,A,776.5,1.54048,4.86920469639903,0.631,4.96348659383495,
BEZG.L,,2019-12-31 00:00:00+00:00,51.3210406926922,32.4965974701663,33.5041070370057,83.983937449539,B-,B-,C-,C,A,780.5,1.54048,4.8942875280611,0.5862,4.9874117027,
BEZG.L,,2018-12-31 00:00:00+00:00,42.8213235117395,35.1528608142672,31.6085843407021,64.3115413393191,C+,C+,C,C-,B,815.0,1.54048,5.15250599671407,0.2487,5.207867441,
BEZG.L,,2017-12-31 00:00:00+00:00,39.6766456694615,33.2304258622602,36.1292701550469,52.2081218274112,C,C,C-,C,B-,814.5,1.54048,5.17359798095807,0.366,5.2046724303,
BEZG.L,,2016-12-31 00:00:00+00:00,33.6764265080455,35.913696513088,35.1737106829864,37.981867858917,C,C,C,C,C,818.5,1.54333,5.2456955421405,0.361,5.2302325159,
BEZG.L,,2015-12-31 00:00:00+00:00,27.9017458799645,28.8432529922938,24.0584352714015,38.6799596870145,C-,C-,C-,D+,C,813.0,1.54333,5.22883840186935,0.1303,5.1950873982,
BEZG.L,,2014-12-31 00:00:00+00:00,14.9230028821123,31.8141775378617,14.2387218045113,16.4067287277478,D,D,C-,D,D,814.0,1.54333,5.19469602645895,0.2563,5.2014774196,
SJP.L,St James's Place PLC,2023-12-31 00:00:00+00:00,60.8363055262349,58.0016565609929,43.3419351967937,81.7309287951909,B,B,B-,C+,A-,882.5,0.7615767,,0.2933,4.80134116998648,Financials
SJP.L,,2022-12-31 00:00:00+00:00,59.7421851590368,56.4532292403358,41.20407082053,81.7163584487958,B,B,B-,C,A-,880.5,0.7615767,,0.2804,4.78021982704231,
SJP.L,,2021-12-31 00:00:00+00:00,59.9531863601571,66.2390298235578,49.0547391317719,72.5810409416605,B,B,B,C+,B+,829.0,0.7615767,,0.5399,4.50988195419,
SJP.L,,2020-12-31 00:00:00+00:00,67.6423562969625,65.2966214268017,56.0334851296132,84.2937638111035,B+,B+,B,B-,A,808.0,0.7609158,,0.4545,4.39563886488,
SJP.L,,2019-12-31 00:00:00+00:00,57.5394972390537,65.1317545768093,53.7879488149695,64.6508590773241,B-,B-,B,B-,B,812.0,0.7609158,,0.5105,4.45359784439108,
SJP.L,,2018-12-31 00:00:00+00:00,58.1089055120606,63.7997071734901,47.5770840258035,72.3790684624018,B-,B-,B,C+,B+,834.0,0.7609158,,0.3484,4.55845201100131,
SJP.L,,2017-12-31 00:00:00+00:00,51.4322651144178,61.0425098900094,45.9438220266401,61.2049794537104,B-,B-,B,C+,B,820.5,0.7609408,,0.2792,4.463640703755,
SJP.L,,2016-12-31 00:00:00+00:00,49.4359807783559,39.1646229343078,43.0173898433234,63.1982392228294,C+,C+,C,C+,B,863.0,0.7635933,,0.2802,4.69484695593,
SJP.L,,2015-12-31 00:00:00+00:00,50.7713022768508,34.1576593965129,39.7452921294061,70.4271823369401,B-,B-,C,C,B+,860.0,0.7635933,,0.1809,4.6422674256711,
SJP.L,,2014-12-31 00:00:00+00:00,46.0438097475958,44.3483187129916,42.948232600818,54.5100114323044,C+,C+,C+,C+,B-,849.0,0.7635933,,0.0547,4.60381819167862,
ENT.L,Entain PLC,2023-12-31 00:00:00+00:00,77.4883790300902,59.4774823941491,84.9538363650484,82.5,A-,B-,B,A,A-,630.0,0.2718989,,3.249,4.02797925215826,Consumer Cyclicals
ENT.L,,2022-12-31 00:00:00+00:00,82.1884129398835,72.0621726011517,86.6119879919338,84.6666666666667,A-,B+,B+,A,A,623.2,0.2718989,,2.9049,3.97598535345203,
ENT.L,,2021-12-31 00:00:00+00:00,83.8187904921136,72.3586288005861,87.388895983254,88.7777777777778,A,A,B+,A,A,614.0,0.2707711,,2.3768,3.92055610799827,
ENT.L,,2020-12-31 00:00:00+00:00,78.4575937806452,68.1945212210552,82.2115051278348,82.0634920634921,A-,B-,B+,A-,A-,624.2,0.2707711,,2.3339,3.99186928158016,
ENT.L,,2019-12-31 00:00:00+00:00,69.9058642273034,50.1377490638884,69.2172036567823,88.7301587301587,B+,C+,B-,B+,A,624.2,0.2707711,,2.3725,4.02325496425739,
ENT.L,,2018-12-31 00:00:00+00:00,61.6996388854239,43.6702616424866,66.9836911548023,70.0,B,B,C+,B+,B+,648.8,0.2707711,,2.2211,4.16735982216806,
ENT.L,,2017-12-31 00:00:00+00:00,52.8185516471769,44.094051911161,53.9322859202377,59.0,B-,B-,C+,B-,B,678.8,0.2707711,,0.2623,4.33961598388,
ENT.L,,2016-12-31 00:00:00+00:00,40.4041457901752,29.0457123790457,22.155303030303,78.0,C,C,C-,D+,A-,697.6,0.2707711,,0.0,4.45980570176,
ENT.L,,2015-12-31 00:00:00+00:00,5.97712418300654,0.0,2.43703703703704,16.6666666666667,D-,D-,D-,D-,D+,692.8,0.2707711,,0.01460555914901,4.3947928119628,
ENT.L,,2014-12-31 00:00:00+00:00,,,,,,,,,,676.4,0.2701306,,0.00241118074155,4.31035357039003,
VOD.L,Vodafone Group PLC,2024-03-31 00:00:00+00:00,82.2537938790627,78.7267496813748,83.3409222001861,82.7775648532595,A-,B,A-,A,A-,69.5,0.07953,8.6094856352347,48.328,17.671837548196,Technology
VOD.L,,2023-03-31 00:00:00+00:00,82.6170504043459,76.342797704761,79.9465819927529,92.7830835661672,A-,A-,A-,A-,A+,69.16,0.07953,8.57560127762259,51.669,17.5838788001604,
